id,timestamp_utc,source_id,bess_id,quality,anomaly_score,health_state,anomaly_reason,pcs_phase_voltage_imbalance,pcs_phase_current_imbalance,pcs_dc_voltage_vs_bms_voltage_delta,pcs_dc_current_vs_bms_current_delta,pcs_soc_vs_bms_soc_delta,bms_temperature_spread,bms_cell_voltage_spread,pcs_phase_a_voltage,pcs_phase_b_voltage,pcs_phase_c_voltage,pcs_phase_a_current,pcs_phase_b_current,pcs_phase_c_current,pcs_dc_voltage,pcs_dc_current,pcs_grid_frequency,pcs_charge_discharge_power,pcs_total_active_power,pcs_soc,bms_cluster_total_voltage,bms_cluster_total_current,bms_can_hall_sampling_current,bms_display_soc,bms_soh,bms_cell_max_voltage,bms_cell_min_voltage,bms_battery_max_temperature,bms_battery_min_temperature,bms_average_temperature,bms_insulation_resistance,bms_pre_charge_total_voltage,pcs_fault_flag_count,bms_fault_flag_count,anomaly_score_ml,ml_predicted_anomaly
1701098,2026-08-20T09:47:19.008255+00:00,external_ems_2,bess_2,good,0.3551,warning,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,18.1,20.4,1.3,11.1,0.0,1.7,3.0,234.5,252.4,252.6,34.4,51.0,54.8,877.5,-31.7,50.23,0.0,-34.2,89.9,878.8,-42.8,-42.5,89.9,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6731306659194705,True
629337,2026-08-14T04:53:54.629565+00:00,external_ems_1,bess_1,good,0.4001,warning,PCS phase current imbalance high: 13.8; PCS DC current and BMS current mismatch: 44.4,1.1,13.8,0.9,44.4,0.0,1.7,3.0,240.0,238.9,239.3,83.5,70.7,84.5,876.4,-77.7,50.32,0.0,-73.6,88.5,875.5,-33.3,-37.3,88.5,100.0,3376.0,3373.0,26.5,24.8,25.1,20000.0,855.9,0,0,0.6727842256006918,True
629339,2026-08-14T04:53:55.618573+00:00,external_ems_1,bess_1,good,0.4001,warning,PCS phase current imbalance high: 13.8; PCS DC current and BMS current mismatch: 44.4,1.1,13.8,0.9,44.4,0.0,1.7,3.0,240.0,238.9,239.3,83.5,70.7,84.5,876.4,-77.7,50.32,0.0,-73.6,88.5,875.5,-33.3,-37.3,88.5,100.0,3376.0,3373.0,26.5,24.8,25.1,20000.0,855.9,0,0,0.6727842256006918,True
629335,2026-08-14T04:53:53.618577+00:00,external_ems_1,bess_1,good,0.4001,warning,PCS phase current imbalance high: 13.8; PCS DC current and BMS current mismatch: 44.4,1.1,13.8,0.9,44.4,0.0,1.7,3.0,240.0,238.9,239.3,83.5,70.7,84.5,876.4,-77.7,50.32,0.0,-73.6,88.5,875.5,-33.3,-37.3,88.5,100.0,3376.0,3373.0,26.5,24.8,25.1,20000.0,855.9,0,0,0.6727842256006918,True
629341,2026-08-14T04:53:56.628700+00:00,external_ems_1,bess_1,good,0.4001,warning,PCS phase current imbalance high: 13.8; PCS DC current and BMS current mismatch: 44.4,1.1,13.8,0.9,44.4,0.0,1.7,3.0,240.0,238.9,239.3,83.5,70.7,84.5,876.4,-77.7,50.32,0.0,-73.6,88.5,875.5,-33.3,-37.3,88.5,100.0,3376.0,3373.0,26.5,24.8,25.1,20000.0,855.9,0,0,0.6727842256006918,True
630068,2026-08-14T04:59:59.618573+00:00,external_ems_2,bess_2,good,0.3848,warning,PCS phase current imbalance high: 24.2,1.6,24.2,3.4,10.7,0.0,1.0,3.0,235.5,235.1,236.7,81.6,102.8,105.8,864.0,-50.8,50.32,0.0,-72.4,50.6,867.4,-40.1,-41.6,50.6,100.0,3342.0,3339.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6725783586688587,True
630064,2026-08-14T04:59:57.618577+00:00,external_ems_2,bess_2,good,0.3848,warning,PCS phase current imbalance high: 24.2,1.6,24.2,3.4,10.7,0.0,1.0,3.0,235.5,235.1,236.7,81.6,102.8,105.8,864.0,-50.8,50.32,0.0,-72.4,50.6,867.4,-40.1,-41.6,50.6,100.0,3342.0,3339.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6725783586688587,True
630070,2026-08-14T05:00:00.618576+00:00,external_ems_2,bess_2,good,0.3848,warning,PCS phase current imbalance high: 24.2,1.6,24.2,3.4,10.7,0.0,1.0,3.0,235.5,235.1,236.7,81.6,102.8,105.8,864.0,-50.8,50.32,0.0,-72.4,50.6,867.4,-40.1,-41.6,50.6,100.0,3342.0,3339.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6725783586688587,True
630066,2026-08-14T04:59:58.629430+00:00,external_ems_2,bess_2,good,0.3848,warning,PCS phase current imbalance high: 24.2,1.6,24.2,3.4,10.7,0.0,1.0,3.0,235.5,235.1,236.7,81.6,102.8,105.8,864.0,-50.8,50.32,0.0,-72.4,50.6,867.4,-40.1,-41.6,50.6,100.0,3342.0,3339.0,26.3,25.3,25.6,20000.0,856.4,0,0,0.6725783586688587,True
624107,2026-08-14T04:10:19.619629+00:00,external_ems_1,bess_1,good,0.5964,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 57.1,0.9,9.0,2.1,57.1,0.0,1.7,1.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,875.2,-40.6,-43.4,80.2,100.0,3362.0,3361.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6724034953736566,True
624105,2026-08-14T04:10:18.628691+00:00,external_ems_1,bess_1,good,0.5964,warning,PCS phase current imbalance high: 9.0; PCS DC current and BMS current mismatch: 57.1,0.9,9.0,2.1,57.1,0.0,1.7,1.0,238.3,237.7,237.4,109.3,105.7,114.7,873.1,-97.7,50.34,0.0,-76.0,80.2,875.2,-40.6,-43.4,80.2,100.0,3362.0,3361.0,26.1,24.4,24.8,20000.0,855.9,0,0,0.6724034953736566,True
630195,2026-08-14T05:01:03.618570+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.6,25.1,0.4,0.8,0.0,1.8,3.0,237.8,236.7,238.3,57.6,55.0,32.5,877.6,-51.0,50.33,0.0,-56.7,90.4,877.2,-50.2,-49.2,90.4,100.0,3395.0,3392.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6723237049113799,True
630193,2026-08-14T05:01:02.618576+00:00,external_ems_1,bess_1,good,0.4062,warning,PCS phase current imbalance high: 25.1,1.6,25.1,0.4,0.8,0.0,1.8,3.0,237.8,236.7,238.3,57.6,55.0,32.5,877.6,-51.0,50.33,0.0,-56.7,90.4,877.2,-50.2,-49.2,90.4,100.0,3395.0,3392.0,26.6,24.8,25.2,20000.0,855.9,0,0,0.6723237049113799,True
1263610,2026-08-17T20:59:30.628676+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 1.0,0.2,0.1,1.7,0.0,0.3,1.0,1.0,0.4,0.2,0.2,0.7,0.8,0.7,854.4,0.0,49.95,0.0,0.0,49.8,852.7,0.0,0.1,50.1,100.0,3284.0,3283.0,24.9,23.9,24.2,20000.0,856.4,1,0,0.6722336203914648,True
1357662,2026-08-18T10:03:16.628683+00:00,external_ems_2,bess_2,good,0.6824,warning,PCS phase voltage imbalance high: 8.4; PCS phase current imbalance high: 12.2; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 91.3,8.4,12.2,9.2,91.3,0.0,1.9,3.0,223.0,215.5,223.9,36.8,44.5,32.3,867.9,33.7,49.79,0.0,16.7,65.6,877.1,-57.6,-56.5,65.6,100.0,3375.0,3372.0,26.1,24.2,24.7,20000.0,856.4,0,0,0.6720262320775616,True
1357664,2026-08-18T10:03:17.618666+00:00,external_ems_2,bess_2,good,0.6824,warning,PCS phase voltage imbalance high: 8.4; PCS phase current imbalance high: 12.2; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 91.3,8.4,12.2,9.2,91.3,0.0,1.9,3.0,223.0,215.5,223.9,36.8,44.5,32.3,867.9,33.7,49.79,0.0,16.7,65.6,877.1,-57.6,-56.5,65.6,100.0,3375.0,3372.0,26.1,24.2,24.7,20000.0,856.4,0,0,0.6720262320775616,True
479971,2026-08-13T08:09:11.618571+00:00,external_ems_1,bess_1,good,0.368,warning,PCS phase current imbalance high: 22.8; PCS DC current and BMS current mismatch: 35.9,0.4,22.8,2.4,35.9,0.0,1.8,3.0,237.9,237.6,237.5,72.6,85.4,62.6,873.5,-28.7,50.36,0.0,-17.3,78.3,875.9,-64.6,-52.4,78.3,100.0,3389.0,3386.0,26.3,24.5,24.9,20000.0,855.9,0,0,0.6714936904821333,True
479969,2026-08-13T08:09:10.618572+00:00,external_ems_1,bess_1,good,0.368,warning,PCS phase current imbalance high: 22.8; PCS DC current and BMS current mismatch: 35.9,0.4,22.8,2.4,35.9,0.0,1.8,3.0,237.9,237.6,237.5,72.6,85.4,62.6,873.5,-28.7,50.36,0.0,-17.3,78.3,875.9,-64.6,-52.4,78.3,100.0,3389.0,3386.0,26.3,24.5,24.9,20000.0,855.9,0,0,0.6714936904821333,True
479973,2026-08-13T08:09:12.630358+00:00,external_ems_1,bess_1,good,0.368,warning,PCS phase current imbalance high: 22.8; PCS DC current and BMS current mismatch: 35.9,0.4,22.8,2.4,35.9,0.0,1.8,3.0,237.9,237.6,237.5,72.6,85.4,62.6,873.5,-28.7,50.36,0.0,-17.3,78.3,875.9,-64.6,-52.4,78.3,100.0,3389.0,3386.0,26.3,24.5,24.9,20000.0,855.9,0,0,0.6714936904821333,True
479975,2026-08-13T08:09:13.619208+00:00,external_ems_1,bess_1,good,0.368,warning,PCS phase current imbalance high: 22.8; PCS DC current and BMS current mismatch: 35.9,0.4,22.8,2.4,35.9,0.0,1.8,3.0,237.9,237.6,237.5,72.6,85.4,62.6,873.5,-28.7,50.36,0.0,-17.3,78.3,875.9,-64.6,-52.4,78.3,100.0,3389.0,3386.0,26.3,24.5,24.9,20000.0,855.9,0,0,0.6714936904821333,True
481967,2026-08-13T08:25:49.619522+00:00,external_ems_1,bess_1,good,0.6173,warning,PCS DC current and BMS current mismatch: 58.5,1.1,7.0,2.6,58.5,0.0,1.9,3.0,238.1,237.6,237.0,107.4,105.0,112.0,873.9,-96.6,50.33,0.0,-26.7,80.6,876.5,-38.1,-49.1,80.6,100.0,3378.0,3375.0,26.5,24.6,25.0,20000.0,855.9,0,0,0.6712733555340331,True
481965,2026-08-13T08:25:48.629427+00:00,external_ems_1,bess_1,good,0.6173,warning,PCS DC current and BMS current mismatch: 58.5,1.1,7.0,2.6,58.5,0.0,1.9,3.0,238.1,237.6,237.0,107.4,105.0,112.0,873.9,-96.6,50.33,0.0,-26.7,80.6,876.5,-38.1,-49.1,80.6,100.0,3378.0,3375.0,26.5,24.6,25.0,20000.0,855.9,0,0,0.6712733555340331,True
632268,2026-08-14T05:18:19.619197+00:00,external_ems_2,bess_2,good,0.4158,warning,PCS phase current imbalance high: 18.8; PCS DC current and BMS current mismatch: 44.9,2.4,18.8,1.7,44.9,0.0,1.0,2.0,238.4,236.4,238.8,97.4,83.1,101.9,869.5,-84.0,50.35,0.0,-11.8,53.7,867.8,-39.1,-44.8,53.7,100.0,3330.0,3328.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6709137710578864,True
632266,2026-08-14T05:18:18.629866+00:00,external_ems_2,bess_2,good,0.4158,warning,PCS phase current imbalance high: 18.8; PCS DC current and BMS current mismatch: 44.9,2.4,18.8,1.7,44.9,0.0,1.0,2.0,238.4,236.4,238.8,97.4,83.1,101.9,869.5,-84.0,50.35,0.0,-11.8,53.7,867.8,-39.1,-44.8,53.7,100.0,3331.0,3329.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6707784112272319,True
632264,2026-08-14T05:18:17.618709+00:00,external_ems_2,bess_2,good,0.4158,warning,PCS phase current imbalance high: 18.8; PCS DC current and BMS current mismatch: 44.9,2.4,18.8,1.7,44.9,0.0,1.0,2.0,238.4,236.4,238.8,97.4,83.1,101.9,869.5,-84.0,50.35,0.0,-11.8,53.7,867.8,-39.1,-44.8,53.7,100.0,3331.0,3329.0,26.3,25.3,25.7,20000.0,856.4,0,0,0.6707784112272319,True
624235,2026-08-14T04:11:23.618560+00:00,external_ems_1,bess_1,good,0.5523,warning,PCS phase current imbalance high: 9.5; PCS DC current and BMS current mismatch: 54.3,0.9,9.5,1.0,54.3,0.0,1.6,1.0,238.5,237.7,237.6,107.9,104.4,113.9,873.2,-93.0,50.33,0.0,-74.6,80.2,874.2,-38.7,-38.0,80.2,100.0,3365.0,3364.0,26.1,24.5,24.8,20000.0,855.9,0,0,0.6707127479182605,True
624243,2026-08-14T04:11:27.618570+00:00,external_ems_1,bess_1,good,0.5523,warning,PCS phase current imbalance high: 9.5; PCS DC current and BMS current mismatch: 54.3,0.9,9.5,1.0,54.3,0.0,1.6,1.0,238.5,237.7,237.6,107.9,104.4,113.9,873.2,-93.0,50.33,0.0,-74.6,80.2,874.2,-38.7,-38.0,80.2,100.0,3365.0,3364.0,26.1,24.5,24.8,20000.0,855.9,0,0,0.6707127479182605,True
624241,2026-08-14T04:11:26.618571+00:00,external_ems_1,bess_1,good,0.5523,warning,PCS phase current imbalance high: 9.5; PCS DC current and BMS current mismatch: 54.3,0.9,9.5,1.0,54.3,0.0,1.6,1.0,238.5,237.7,237.6,107.9,104.4,113.9,873.2,-93.0,50.33,0.0,-74.6,80.2,874.2,-38.7,-38.0,80.2,100.0,3365.0,3364.0,26.1,24.5,24.8,20000.0,855.9,0,0,0.6707127479182605,True
624239,2026-08-14T04:11:25.629419+00:00,external_ems_1,bess_1,good,0.5523,warning,PCS phase current imbalance high: 9.5; PCS DC current and BMS current mismatch: 54.3,0.9,9.5,1.0,54.3,0.0,1.6,1.0,238.5,237.7,237.6,107.9,104.4,113.9,873.2,-93.0,50.33,0.0,-74.6,80.2,874.2,-38.7,-38.0,80.2,100.0,3365.0,3364.0,26.1,24.5,24.8,20000.0,855.9,0,0,0.6707127479182605,True
624237,2026-08-14T04:11:24.618562+00:00,external_ems_1,bess_1,good,0.5523,warning,PCS phase current imbalance high: 9.5; PCS DC current and BMS current mismatch: 54.3,0.9,9.5,1.0,54.3,0.0,1.6,1.0,238.5,237.7,237.6,107.9,104.4,113.9,873.2,-93.0,50.33,0.0,-74.6,80.2,874.2,-38.7,-38.0,80.2,100.0,3365.0,3364.0,26.1,24.5,24.8,20000.0,855.9,0,0,0.6707127479182605,True
624653,2026-08-14T04:14:52.618579+00:00,external_ems_1,bess_1,good,0.6357,warning,PCS phase current imbalance high: 29.4; PCS DC current and BMS current mismatch: 57.6,1.1,29.4,3.7,57.6,0.0,1.6,1.0,236.8,237.5,237.9,56.3,51.8,26.9,878.6,-4.0,50.35,0.0,-51.4,81.0,874.9,-61.6,-50.3,81.0,100.0,3362.0,3361.0,26.2,24.6,24.9,20000.0,855.9,0,0,0.6707030952508043,True
624651,2026-08-14T04:14:51.629918+00:00,external_ems_1,bess_1,good,0.6357,warning,PCS phase current imbalance high: 29.4; PCS DC current and BMS current mismatch: 57.6,1.1,29.4,3.7,57.6,0.0,1.6,1.0,236.8,237.5,237.9,56.3,51.8,26.9,878.6,-4.0,50.35,0.0,-51.4,81.0,874.9,-61.6,-50.3,81.0,100.0,3362.0,3361.0,26.2,24.6,24.9,20000.0,855.9,0,0,0.6707030952508043,True
1204544,2026-08-17T12:47:17.618572+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3341.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6704790122099367,True
1204546,2026-08-17T12:47:18.629047+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3341.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6704790122099367,True
1204548,2026-08-17T12:47:19.618586+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3341.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6704790122099367,True
1204550,2026-08-17T12:47:20.629224+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3341.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6704790122099367,True
1204528,2026-08-17T12:47:09.619052+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6703437400938093,True
1204530,2026-08-17T12:47:10.629287+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6703437400938093,True
1198336,2026-08-17T11:55:33.629093+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 3.0,0.1,0.1,1.5,0.2,0.1,1.4,1.0,0.3,0.2,0.2,0.7,0.8,0.7,871.3,0.2,49.95,0.0,0.0,74.4,869.8,0.0,0.1,74.3,100.0,3349.0,3348.0,25.4,24.0,24.4,20000.0,856.4,3,0,0.6701754456231473,True
817010,2026-08-15T06:57:50.618571+00:00,external_ems_2,bess_2,good,0.5058,warning,PCS DC voltage and BMS voltage mismatch: 5.8; PCS DC current and BMS current mismatch: 51.2,0.3,0.5,5.8,51.2,0.0,1.8,2.0,256.6,256.5,256.8,58.5,59.0,58.7,856.8,-45.8,50.33,0.0,-48.0,46.5,851.0,5.4,4.7,46.5,100.0,3275.0,3273.0,25.6,23.8,24.3,20000.0,856.4,0,0,0.6701468667058186,True
817012,2026-08-15T06:57:51.628668+00:00,external_ems_2,bess_2,good,0.5058,warning,PCS DC voltage and BMS voltage mismatch: 5.8; PCS DC current and BMS current mismatch: 51.2,0.3,0.5,5.8,51.2,0.0,1.8,2.0,256.6,256.5,256.8,58.5,59.0,58.7,856.8,-45.8,50.33,0.0,-48.0,46.5,851.0,5.4,4.7,46.5,100.0,3275.0,3273.0,25.6,23.8,24.3,20000.0,856.4,0,0,0.6701468667058186,True
1701222,2026-08-20T09:48:23.011653+00:00,external_ems_2,bess_2,good,0.3821,warning,PCS phase voltage imbalance high: 19.2; PCS phase current imbalance high: 19.6,19.2,19.6,1.3,15.1,0.0,1.7,3.0,231.7,250.9,250.0,33.4,53.0,52.7,877.5,-27.4,50.19,0.0,-32.8,90.2,878.8,-42.5,-42.4,90.2,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6697037247630405,True
1701220,2026-08-20T09:48:22.001536+00:00,external_ems_2,bess_2,good,0.3821,warning,PCS phase voltage imbalance high: 19.2; PCS phase current imbalance high: 19.6,19.2,19.6,1.3,15.1,0.0,1.7,3.0,231.7,250.9,250.0,33.4,53.0,52.7,877.5,-27.4,50.19,0.0,-32.8,90.2,878.8,-42.5,-42.4,90.2,100.0,3384.0,3381.0,26.1,24.4,24.9,20000.0,856.4,0,0,0.6697037247630405,True
1204532,2026-08-17T12:47:11.618615+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204536,2026-08-17T12:47:13.619757+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204538,2026-08-17T12:47:14.618577+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204542,2026-08-17T12:47:16.618566+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204534,2026-08-17T12:47:12.629884+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204540,2026-08-17T12:47:15.629470+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.5,0.2,0.0,1.3,2.0,0.3,0.3,0.2,0.7,0.8,0.7,869.3,0.2,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3342.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6695103745592307,True
1204526,2026-08-17T12:47:08.619120+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.4,0.1,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.2,0.1,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6694797216864699,True
1204518,2026-08-17T12:47:04.619151+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.4,0.1,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.2,0.1,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6694797216864699,True
1204524,2026-08-17T12:47:07.629474+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.4,0.1,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.2,0.1,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6694797216864699,True
1204522,2026-08-17T12:47:06.618586+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.4,0.1,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.2,0.1,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6694797216864699,True
1204520,2026-08-17T12:47:05.618695+00:00,external_ems_2,bess_2,good,0.669,warning,PCS fault or alarm flags active: 2.0,0.1,0.1,1.4,0.1,0.0,1.3,1.0,0.3,0.3,0.2,0.7,0.8,0.7,869.2,0.1,49.95,0.0,0.0,75.2,867.8,0.0,0.1,75.2,100.0,3341.0,3340.0,25.3,24.0,24.3,20000.0,856.4,2,0,0.6694797216864699,True
1684800,2026-08-20T07:29:25.619372+00:00,external_ems_2,bess_2,good,0.3573,warning,PCS phase voltage imbalance high: 18.2; PCS phase current imbalance high: 20.2,18.2,20.2,0.7,0.1,0.4,1.5,2.0,234.0,252.2,251.0,45.5,65.7,63.7,874.4,-42.1,50.23,0.0,-40.7,72.2,875.1,-42.2,-44.1,71.8,100.0,3373.0,3371.0,25.8,24.3,24.7,20000.0,856.4,0,0,0.6690042839161082,True
1684802,2026-08-20T07:29:26.618565+00:00,external_ems_2,bess_2,good,0.3573,warning,PCS phase voltage imbalance high: 18.2; PCS phase current imbalance high: 20.2,18.2,20.2,0.7,0.1,0.4,1.5,2.0,234.0,252.2,251.0,45.5,65.7,63.7,874.4,-42.1,50.23,0.0,-40.7,72.2,875.1,-42.2,-44.1,71.8,100.0,3373.0,3371.0,25.8,24.3,24.7,20000.0,856.4,0,0,0.6690042839161082,True
295248,2026-08-12T06:29:49.618575+00:00,external_ems_2,bess_2,good,0.6947,warning,PCS phase current imbalance high: 23.9; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 60.2,1.0,23.9,9.2,60.2,0.0,1.2,1.0,235.9,235.2,234.9,67.2,51.1,75.0,869.6,-52.7,50.38,0.0,-7.8,40.8,860.4,7.5,7.1,40.8,100.0,3313.0,3312.0,25.9,24.7,25.1,20000.0,856.4,0,0,0.6683999200509144,True
295240,2026-08-12T06:29:45.618574+00:00,external_ems_2,bess_2,good,0.6947,warning,PCS phase current imbalance high: 23.9; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 60.2,1.0,23.9,9.2,60.2,0.0,1.2,1.0,235.9,235.2,234.9,67.2,51.1,75.0,869.6,-52.7,50.38,0.0,-7.8,40.8,860.4,7.5,7.1,40.8,100.0,3313.0,3312.0,25.9,24.7,25.1,20000.0,856.4,0,0,0.6683999200509144,True
295242,2026-08-12T06:29:46.618569+00:00,external_ems_2,bess_2,good,0.6947,warning,PCS phase current imbalance high: 23.9; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 60.2,1.0,23.9,9.2,60.2,0.0,1.2,1.0,235.9,235.2,234.9,67.2,51.1,75.0,869.6,-52.7,50.38,0.0,-7.8,40.8,860.4,7.5,7.1,40.8,100.0,3313.0,3312.0,25.9,24.7,25.1,20000.0,856.4,0,0,0.6683999200509144,True
295244,2026-08-12T06:29:47.628853+00:00,external_ems_2,bess_2,good,0.6947,warning,PCS phase current imbalance high: 23.9; PCS DC voltage and BMS voltage mismatch: 9.2; PCS DC current and BMS current mismatch: 60.2,1.0,23.9,9.2,60.2,0.0,1.2,1.0,235.9,235.2,234.9,67.2,51.1,75.0,869.6,-52.7,50.38,0.0,-7.8,40.8,860.4,7.5,7.1,40.8,100.0,3313.0,3312.0,25.9,24.7,25.1,20000.0,856.4,0,0,0.6683999200509144,True
