event_id,source_id,bess_id,dominant_state,start_utc,end_utc,duration_sec,row_count,max_score,top_categories,top_reason,max_pcs_phase_voltage_imbalance,max_pcs_phase_current_imbalance,max_pcs_dc_current_vs_bms_current_delta,max_pcs_dc_voltage_vs_bms_voltage_delta,max_bms_cell_voltage_spread,max_bms_temperature_spread,max_pcs_fault_flag_count,max_bms_fault_flag_count
597,external_ems_2,bess_2,warning,2026-08-20T07:29:25.619372+00:00,2026-08-20T07:30:02.628769+00:00,37.009,12,0.3686,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 18.2; PCS phase current imbalance high: 20.2,18.7,20.2,21.1,1.7,3.0,1.5,0.0,0.0
598,external_ems_1,bess_1,warning,2026-08-20T07:29:28.618588+00:00,2026-08-20T07:29:59.618598+00:00,31.0,13,0.4592,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.4,22.9,0.2,0.1,2.9,1.0,2.1,0.0,0.0
599,external_ems_2,bess_2,warning,2026-08-20T07:30:54.619411+00:00,2026-08-20T07:31:12.629100+00:00,18.01,13,0.3785,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 18.3; PCS phase current imbalance high: 18.4,19.0,20.6,11.9,2.0,3.0,1.4,0.0,0.0
600,external_ems_2,bess_2,warning,2026-08-20T08:01:25.618576+00:00,2026-08-20T08:01:26.618565+00:00,1.0,2,0.364,pcs_bms_current_mismatch,PCS DC current and BMS current mismatch: 42.7,0.8,1.3,42.7,3.0,1.0,1.6,0.0,0.0
601,external_ems_2,bess_2,warning,2026-08-20T08:32:50.618579+00:00,2026-08-20T08:32:51.618578+00:00,1.0,2,0.356,pcs_bms_current_mismatch,PCS DC current and BMS current mismatch: 42.2,0.9,2.2,42.2,2.8,1.0,1.6,0.0,0.0
602,external_ems_2,bess_2,warning,2026-08-20T09:01:14.619579+00:00,2026-08-20T09:01:25.618639+00:00,10.999,12,0.5955,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS phase voltage imbalance high: 20.1; PCS phase current imbalance high: 8.4,25.9,22.5,51.2,5.7,2.0,1.6,0.0,0.0
603,external_ems_1,bess_1,warning,2026-08-20T07:30:57.618588+00:00,2026-08-20T07:31:21.618579+00:00,24.0,12,0.39,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 19.5,20.2,0.2,0.1,2.9,1.0,2.1,0.0,0.0
604,external_ems_2,bess_2,warning,2026-08-20T09:03:20.618576+00:00,2026-08-20T09:03:21.628682+00:00,1.01,2,0.6503,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.3; PCS DC current and BMS current mismatch: 62.8,0.7,1.8,62.8,6.3,3.0,1.6,0.0,0.0
605,external_ems_2,bess_2,warning,2026-08-20T09:04:24.618595+00:00,2026-08-20T09:04:29.618576+00:00,5.0,6,0.5335,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 25.3; PCS phase current imbalance high: 16.3,25.3,16.3,7.5,1.1,1.0,1.7,0.0,0.0
606,external_ems_2,bess_2,warning,2026-08-20T09:05:16.618777+00:00,2026-08-20T09:05:19.629920+00:00,3.011,4,0.6054,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 5.6; PCS DC current and BMS current mismatch: 57.5,0.9,1.2,57.5,5.6,2.0,1.6,0.0,0.0
607,external_ems_1,bess_1,warning,2026-08-20T09:03:43.629918+00:00,2026-08-20T09:04:07.629229+00:00,23.999,18,0.4721,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 22.5,23.4,0.2,0.1,3.1,1.0,2.2,0.0,0.0
608,external_ems_2,bess_2,warning,2026-08-20T09:07:39.619049+00:00,2026-08-20T09:07:45.618581+00:00,6.0,7,0.3857,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.4; PCS phase current imbalance high: 18.6,19.4,18.6,8.0,1.1,2.0,1.6,0.0,0.0
609,external_ems_2,bess_2,warning,2026-08-20T09:11:01.618575+00:00,2026-08-20T09:11:06.630321+00:00,5.012,6,0.3659,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.0; PCS phase current imbalance high: 12.4,19.0,12.4,3.3,0.8,2.0,1.5,0.0,0.0
610,external_ems_1,bess_1,warning,2026-08-20T09:07:43.629897+00:00,2026-08-20T09:07:48.618567+00:00,4.989,6,0.3669,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 19.3,19.3,0.2,0.0,2.7,1.0,2.1,0.0,0.0
611,external_ems_2,bess_2,warning,2026-08-20T09:14:24.630544+00:00,2026-08-20T09:14:48.629304+00:00,23.999,8,0.6571,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS phase voltage imbalance high: 20.8; PCS phase current imbalance high: 20.4,20.8,20.4,64.5,6.9,2.0,1.6,0.0,0.0
612,external_ems_2,bess_2,warning,2026-08-20T09:16:30.629396+00:00,2026-08-20T09:16:54.618589+00:00,23.989,12,0.4451,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 20.2; PCS phase current imbalance high: 19.2,21.9,19.2,10.7,1.3,2.0,1.5,0.0,0.0
613,external_ems_2,bess_2,warning,2026-08-20T09:20:05.618624+00:00,2026-08-20T09:20:06.628956+00:00,1.01,2,0.6546,pcs_phase_voltage_imbalance;pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS phase voltage imbalance high: 5.9; PCS DC voltage and BMS voltage mismatch: 6.7; PCS DC current and BMS current mismatch: 61.8,5.9,2.4,61.8,6.7,3.0,1.6,0.0,0.0
614,external_ems_2,bess_2,warning,2026-08-20T09:22:05.619642+00:00,2026-08-20T09:22:06.618572+00:00,0.999,2,0.6524,pcs_bms_current_mismatch;pcs_bms_voltage_mismatch,PCS DC voltage and BMS voltage mismatch: 6.6; PCS DC current and BMS current mismatch: 60.6,0.2,1.8,60.6,6.6,2.0,1.6,0.0,0.0
615,external_ems_1,bess_1,warning,2026-08-20T09:14:46.618609+00:00,2026-08-20T09:14:51.628712+00:00,5.01,6,0.4387,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 22.1,22.1,0.2,0.0,3.0,1.0,2.1,0.0,0.0
616,external_ems_2,bess_2,warning,2026-08-20T09:24:23.629109+00:00,2026-08-20T09:24:28.618575+00:00,4.989,6,0.5228,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 25.0; PCS phase current imbalance high: 14.3,25.0,14.3,20.0,3.3,3.0,1.7,0.0,0.0
617,external_ems_2,bess_2,warning,2026-08-20T09:28:16.618579+00:00,2026-08-20T09:28:33.618577+00:00,17.0,12,0.5599,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 22.8; PCS phase current imbalance high: 15.1,26.3,15.1,24.0,2.6,3.0,1.6,0.0,0.0
618,external_ems_1,bess_1,warning,2026-08-20T09:27:22.618575+00:00,2026-08-20T09:27:27.628778+00:00,5.01,6,0.4002,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.6,20.6,0.2,0.1,2.7,1.0,2.2,0.0,0.0
619,external_ems_2,bess_2,warning,2026-08-20T09:30:34.628688+00:00,2026-08-20T09:31:17.618581+00:00,42.99,18,0.4871,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 19.7; PCS phase current imbalance high: 10.4,23.1,10.4,39.5,3.7,3.0,1.7,0.0,0.0
620,external_ems_1,bess_1,warning,2026-08-20T09:30:44.630593+00:00,2026-08-20T09:30:49.618618+00:00,4.988,6,0.3925,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.3,20.3,0.2,0.1,2.8,1.0,2.2,0.0,0.0
621,external_ems_2,bess_2,warning,2026-08-20T09:32:34.629613+00:00,2026-08-20T09:32:39.628910+00:00,4.999,6,0.3678,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.0; PCS phase current imbalance high: 13.6,19.0,13.6,9.7,1.4,3.0,1.7,0.0,0.0
622,external_ems_1,bess_1,warning,2026-08-20T09:32:37.619473+00:00,2026-08-20T09:32:42.618571+00:00,4.999,6,0.4592,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 22.9,22.9,0.2,0.1,2.7,1.0,2.2,0.0,0.0
623,external_ems_2,bess_2,warning,2026-08-20T09:33:25.629844+00:00,2026-08-20T09:33:30.618906+00:00,4.989,6,0.6111,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 28.0; PCS phase current imbalance high: 12.9,28.0,12.9,33.1,3.3,4.0,1.7,0.0,0.0
624,external_ems_1,bess_1,warning,2026-08-20T09:33:59.618752+00:00,2026-08-20T09:34:30.628789+00:00,31.01,13,0.3951,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.4,20.4,0.2,0.2,2.8,1.0,2.2,0.0,0.0
625,external_ems_2,bess_2,warning,2026-08-20T09:34:34.619346+00:00,2026-08-20T09:34:39.618639+00:00,4.999,6,0.3812,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.2; PCS phase current imbalance high: 19.0,19.2,19.0,13.9,1.5,3.0,1.7,0.0,0.0
626,external_ems_1,bess_1,warning,2026-08-20T09:35:03.251526+00:00,2026-08-20T09:35:59.738684+00:00,56.487,19,0.5593,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 26.8,26.8,0.2,0.3,3.0,1.0,2.3,0.0,0.0
627,external_ems_2,bess_2,warning,2026-08-20T09:35:10.542796+00:00,2026-08-20T09:35:20.816106+00:00,10.273,6,0.4833,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 23.3; PCS phase current imbalance high: 17.0,23.3,17.0,15.6,1.7,3.0,1.7,0.0,0.0
628,external_ems_1,bess_1,warning,2026-08-20T09:37:40.036314+00:00,2026-08-20T09:38:14.793783+00:00,34.757,14,0.5336,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 19.5,25.8,0.2,0.0,3.0,1.0,2.2,0.0,0.0
629,external_ems_2,bess_2,warning,2026-08-20T09:37:50.036192+00:00,2026-08-20T09:38:25.955455+00:00,35.919,18,0.5054,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.5; PCS phase current imbalance high: 17.6,24.7,17.6,19.9,1.4,3.0,1.7,0.0,0.0
630,external_ems_2,bess_2,warning,2026-08-20T09:41:21.438502+00:00,2026-08-20T09:41:26.529634+00:00,5.091,4,0.4363,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 21.7; PCS phase current imbalance high: 13.1,21.7,13.1,3.7,0.8,3.0,1.6,0.0,0.0
631,external_ems_2,bess_2,warning,2026-08-20T09:42:53.825285+00:00,2026-08-20T09:43:04.764499+00:00,10.939,7,0.5233,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 24.5; PCS phase current imbalance high: 13.4; PCS DC current and BMS current mismatch: 34.3,24.5,13.4,34.3,2.7,3.0,1.7,0.0,0.0
632,external_ems_2,bess_2,warning,2026-08-20T09:44:54.462943+00:00,2026-08-20T09:45:14.461994+00:00,19.999,14,0.5413,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 18.5; PCS phase current imbalance high: 17.2,25.0,17.2,42.5,2.5,3.0,1.7,0.0,0.0
633,external_ems_1,bess_1,warning,2026-08-20T09:39:28.725715+00:00,2026-08-20T09:39:57.429594+00:00,28.704,13,0.49,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 24.1,24.1,0.2,0.0,3.0,1.0,2.2,0.0,0.0
634,external_ems_2,bess_2,warning,2026-08-20T09:45:57.709232+00:00,2026-08-20T09:46:03.709302+00:00,6.0,7,0.429,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 21.5; PCS phase current imbalance high: 9.8,21.5,9.8,22.8,3.6,3.0,1.7,0.0,0.0
635,external_ems_1,bess_1,warning,2026-08-20T09:46:57.845176+00:00,2026-08-20T09:47:12.117630+00:00,14.272,13,0.3977,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 19.9,20.5,0.2,0.2,2.7,1.0,2.3,0.0,0.0
636,external_ems_2,bess_2,warning,2026-08-20T09:47:15.998045+00:00,2026-08-20T09:48:27.001545+00:00,71.004,26,0.4697,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 18.1; PCS phase current imbalance high: 20.4,22.4,20.4,28.3,2.4,3.0,1.7,0.0,0.0
637,external_ems_2,bess_2,warning,2026-08-20T09:49:13.286123+00:00,2026-08-20T09:49:19.286110+00:00,6.0,7,0.3816,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.2; PCS phase current imbalance high: 19.3,19.2,19.3,9.6,1.4,4.0,1.7,0.0,0.0
638,external_ems_1,bess_1,warning,2026-08-20T09:49:10.286127+00:00,2026-08-20T09:49:22.296308+00:00,12.01,13,0.6132,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 19.9,28.9,0.2,0.0,3.0,1.0,2.3,0.0,0.0
639,external_ems_2,bess_2,warning,2026-08-20T09:50:06.296196+00:00,2026-08-20T09:50:43.296666+00:00,37.0,12,0.4379,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 18.7; PCS phase current imbalance high: 17.8,21.6,17.8,20.4,3.3,4.0,1.7,0.0,0.0
640,external_ems_1,bess_1,warning,2026-08-20T09:54:22.822211+00:00,2026-08-20T09:54:33.811852+00:00,10.99,12,0.567,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 27.1,27.1,0.2,0.2,3.0,1.0,2.3,0.0,0.0
641,external_ems_2,bess_2,warning,2026-08-20T09:54:38.811557+00:00,2026-08-20T09:54:43.811560+00:00,5.0,6,0.5828,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 27.5; PCS phase current imbalance high: 11.6,27.5,11.6,9.1,1.2,3.0,1.8,0.0,0.0
642,external_ems_1,bess_1,warning,2026-08-20T09:56:49.822668+00:00,2026-08-20T09:56:54.821699+00:00,4.999,6,0.5978,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 28.3,28.3,0.2,0.0,2.9,1.0,2.2,0.0,0.0
643,external_ems_1,bess_1,warning,2026-08-20T10:05:22.025953+00:00,2026-08-20T10:05:27.014486+00:00,4.989,6,0.4644,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 23.1,23.1,0.2,0.1,3.0,1.0,2.3,0.0,0.0
644,external_ems_2,bess_2,warning,2026-08-20T10:04:00.024717+00:00,2026-08-20T10:04:19.014568+00:00,18.99,14,0.5307,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 24.1; PCS phase current imbalance high: 12.6,25.4,12.8,14.9,1.3,3.0,1.7,0.0,0.0
645,external_ems_2,bess_2,warning,2026-08-20T10:08:01.014492+00:00,2026-08-20T10:08:06.024767+00:00,5.01,6,0.5421,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 25.8; PCS phase current imbalance high: 13.5,25.8,13.5,12.7,1.8,3.0,1.7,0.0,0.0
646,external_ems_2,bess_2,warning,2026-08-20T10:09:30.014479+00:00,2026-08-20T10:09:35.014480+00:00,5.0,6,0.5413,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 26.1,26.1,3.9,18.4,1.7,3.0,1.7,0.0,0.0
647,external_ems_1,bess_1,warning,2026-08-20T10:07:25.025221+00:00,2026-08-20T10:07:44.014942+00:00,18.99,14,0.5413,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 26.1,26.1,0.2,0.0,3.0,1.0,2.3,0.0,0.0
648,external_ems_2,bess_2,warning,2026-08-20T10:10:21.025300+00:00,2026-08-20T10:10:26.014506+00:00,4.989,6,0.5221,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 25.2; PCS phase current imbalance high: 10.5,25.2,10.5,11.3,0.9,3.0,1.7,0.0,0.0
649,external_ems_1,bess_1,warning,2026-08-20T10:10:24.014485+00:00,2026-08-20T10:11:02.014482+00:00,38.0,14,0.5772,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 22.3,27.5,0.2,0.1,3.0,1.0,2.3,0.0,0.0
650,external_ems_1,bess_1,warning,2026-08-20T10:11:47.025283+00:00,2026-08-20T10:11:59.014487+00:00,11.989,13,0.5388,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 26.0,26.0,0.2,0.1,3.0,1.0,2.2,0.0,0.0
651,external_ems_2,bess_2,warning,2026-08-20T10:11:25.015721+00:00,2026-08-20T10:12:02.014572+00:00,36.999,18,0.5311,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 25.7,25.7,8.3,15.2,1.6,3.0,1.7,0.0,0.0
652,external_ems_2,bess_2,warning,2026-08-20T10:12:48.015548+00:00,2026-08-20T10:12:53.014486+00:00,4.999,6,0.5644,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 27.0,27.0,5.9,7.5,1.1,3.0,1.8,0.0,0.0
653,external_ems_1,bess_1,warning,2026-08-20T10:12:38.024607+00:00,2026-08-20T10:13:09.014491+00:00,30.99,13,0.5875,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 27.9,27.9,0.2,0.1,3.0,1.0,2.3,0.0,0.0
654,external_ems_2,bess_2,warning,2026-08-20T10:13:26.014482+00:00,2026-08-20T10:13:32.014492+00:00,6.0,7,0.6003,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 28.4,28.4,7.3,5.2,1.1,2.0,1.8,0.0,0.0
655,external_ems_2,bess_2,warning,2026-08-20T10:15:37.423627+00:00,2026-08-20T10:15:43.412783+00:00,5.989,7,0.5259,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.5,25.5,3.7,16.2,1.5,3.0,1.8,0.0,0.0
656,external_ems_2,bess_2,warning,2026-08-20T10:16:55.542913+00:00,2026-08-20T10:17:39.542926+00:00,44.0,20,0.6106,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 28.8,28.8,9.5,14.4,1.3,3.0,1.8,0.0,0.0
657,external_ems_1,bess_1,warning,2026-08-20T10:14:46.014494+00:00,2026-08-20T10:14:51.014485+00:00,5.0,6,0.39,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.2,20.2,0.2,0.0,2.7,1.0,2.3,0.0,0.0
658,external_ems_1,bess_1,warning,2026-08-20T10:19:19.554890+00:00,2026-08-20T10:19:24.543393+00:00,4.989,6,0.431,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 21.8,21.8,0.2,0.0,3.0,1.0,2.3,0.0,0.0
659,external_ems_2,bess_2,warning,2026-08-20T10:19:15.542903+00:00,2026-08-20T10:19:27.542944+00:00,12.0,7,0.5747,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 24.4,27.4,1.6,13.8,1.6,3.0,1.8,0.0,0.0
660,external_ems_1,bess_1,warning,2026-08-20T10:20:09.553659+00:00,2026-08-20T10:20:15.553011+00:00,5.999,7,0.4182,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 21.3,21.3,0.2,0.2,3.0,2.0,2.3,0.0,0.0
661,external_ems_2,bess_2,warning,2026-08-20T10:20:13.554045+00:00,2026-08-20T10:21:02.542915+00:00,48.989,25,0.5747,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 20.7,27.4,5.6,17.7,1.7,3.0,1.8,0.0,0.0
662,external_ems_1,bess_1,warning,2026-08-20T10:20:48.542888+00:00,2026-08-20T10:21:25.543458+00:00,37.001,20,0.5131,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 24.3,25.0,0.2,0.2,3.0,2.0,2.3,0.0,0.0
663,external_ems_2,bess_2,warning,2026-08-20T10:24:21.554003+00:00,2026-08-20T10:24:46.543266+00:00,24.989,13,0.4387,pcs_phase_voltage_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 22.1,22.1,6.2,21.0,2.6,3.0,1.7,0.0,0.0
664,external_ems_1,bess_1,warning,2026-08-20T10:25:16.553476+00:00,2026-08-20T10:25:21.542906+00:00,4.989,6,0.5978,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 28.3,28.3,0.2,0.1,3.0,2.0,2.2,0.0,0.0
665,external_ems_2,bess_2,warning,2026-08-20T10:26:29.543089+00:00,2026-08-20T10:26:46.232185+00:00,16.689,4,0.5311,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.7,25.7,7.6,16.2,1.6,3.0,1.7,0.0,0.0
666,external_ems_1,bess_1,warning,2026-08-20T10:26:50.930295+00:00,2026-08-20T10:28:05.567140+00:00,74.637,23,0.567,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.0,27.1,0.2,0.2,3.0,2.0,2.3,0.0,0.0
667,external_ems_2,bess_2,warning,2026-08-20T10:27:36.567424+00:00,2026-08-20T10:28:53.566946+00:00,77.0,27,0.5721,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 26.3; PCS phase current imbalance high: 11.3,27.3,12.6,40.5,4.0,3.0,1.7,0.0,0.0
668,external_ems_1,bess_1,warning,2026-08-20T10:29:17.566957+00:00,2026-08-20T10:30:01.577067+00:00,44.01,18,0.6157,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.4,29.0,0.2,0.1,3.0,2.0,2.3,0.0,0.0
669,external_ems_2,bess_2,warning,2026-08-20T10:29:46.566952+00:00,2026-08-20T10:29:58.566929+00:00,12.0,13,0.5302,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 22.1; PCS phase current imbalance high: 15.0,25.6,15.0,13.0,1.7,3.0,1.7,0.0,0.0
670,external_ems_1,bess_1,warning,2026-08-20T10:31:57.566941+00:00,2026-08-20T10:32:40.577404+00:00,43.01,25,0.6337,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 29.7,29.7,0.2,0.2,3.0,2.0,2.3,0.0,0.0
671,external_ems_2,bess_2,warning,2026-08-20T10:32:25.577197+00:00,2026-08-20T10:33:09.566938+00:00,43.99,20,0.4912,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 23.5,24.1,15.2,12.0,1.8,3.0,1.6,0.0,0.0
672,external_ems_2,bess_2,warning,2026-08-20T10:34:01.578398+00:00,2026-08-20T10:34:06.579284+00:00,5.001,6,0.4617,pcs_phase_voltage_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 22.5,22.5,2.2,32.3,3.1,3.0,1.7,0.0,0.0
673,external_ems_1,bess_1,warning,2026-08-20T10:33:52.567579+00:00,2026-08-20T10:34:23.577502+00:00,31.01,20,0.508,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 21.7,24.8,0.2,0.1,3.0,2.0,2.3,0.0,0.0
674,external_ems_1,bess_1,warning,2026-08-20T10:35:40.566942+00:00,2026-08-20T10:36:11.577057+00:00,31.01,19,0.5234,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.4,25.4,0.2,0.3,3.0,2.0,2.3,0.0,0.0
675,external_ems_1,bess_1,warning,2026-08-20T10:36:57.577087+00:00,2026-08-20T10:37:02.577788+00:00,5.001,6,0.5054,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 24.7,24.7,0.2,0.0,3.0,2.0,2.3,0.0,0.0
676,external_ems_2,bess_2,warning,2026-08-20T10:35:37.566943+00:00,2026-08-20T10:36:01.577163+00:00,24.01,25,0.4669,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.0; PCS phase current imbalance high: 15.8,23.2,15.8,15.5,1.8,4.0,1.7,0.0,0.0
677,external_ems_1,bess_1,warning,2026-08-20T10:37:43.159221+00:00,2026-08-20T10:37:50.160797+00:00,7.002,8,0.5336,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 25.8,25.8,0.2,0.1,3.0,2.0,2.3,0.0,0.0
678,external_ems_2,bess_2,warning,2026-08-20T10:37:54.147945+00:00,2026-08-20T10:37:59.147937+00:00,5.0,6,0.3918,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance,PCS phase voltage imbalance high: 19.8; PCS phase current imbalance high: 15.9,19.8,15.9,13.2,1.5,4.0,1.7,0.0,0.0
679,external_ems_1,bess_1,warning,2026-08-20T10:38:22.058077+00:00,2026-08-20T10:39:51.374887+00:00,89.317,40,0.5208,pcs_phase_voltage_imbalance,PCS phase voltage imbalance high: 21.2,25.3,0.2,0.4,3.0,2.0,2.3,0.0,0.0
680,external_ems_2,bess_2,warning,2026-08-20T10:38:41.047059+00:00,2026-08-20T10:40:00.375445+00:00,79.328,40,0.4951,pcs_phase_voltage_imbalance;pcs_phase_current_imbalance;pcs_bms_current_mismatch,PCS phase voltage imbalance high: 22.2; PCS phase current imbalance high: 12.8,24.3,15.3,36.5,3.2,4.0,1.7,0.0,0.0
681,external_ems_1,bess_1,warning,2026-08-20T11:12:49.340680+00:00,2026-08-20T11:12:49.340680+00:00,0.0,1,0.6458,data_quality,Telemetry quality is not good,0.6,2.0,4.4,1.3,1.0,2.3,0.0,0.0
682,external_ems_2,bess_2,warning,2026-08-20T11:12:49.340680+00:00,2026-08-20T11:12:49.340680+00:00,0.0,1,0.6458,data_quality,Telemetry quality is not good,1.2,2.1,20.0,2.2,5.0,1.7,0.0,0.0
683,external_ems_1,bess_1,warning,2026-08-20T11:15:01.693326+00:00,2026-08-20T11:15:09.279486+00:00,7.586,4,0.6458,data_quality,Telemetry quality is not good,0.6,2.0,5.2,1.3,1.0,2.3,0.0,0.0
684,external_ems_2,bess_2,warning,2026-08-20T11:15:01.693326+00:00,2026-08-20T11:15:12.278363+00:00,10.585,7,0.6458,data_quality,Telemetry quality is not good,1.2,2.1,15.6,1.8,6.0,1.7,0.0,0.0
